Episode 255, loss: 5353.916, total_reward: 200.0, solved: True
Episode 256, loss: 5328.223, total_reward: 200.0, solved: True
Episode 257, loss: 4788.322, total_reward: 200.0, solved: True
Episode 258, loss: 5333.311, total_reward: 200.0, solved: True
Episode 259, loss: 5552.493, total_reward: 200.0, solved: True
Episode 260, loss: 5286.335, total_reward: 200.0, solved: True
Episode 261, loss: 5467.649, total_reward: 200.0, solved: True
Episode 262, loss: 5462.413, total_reward: 200.0, solved: True
Episode 263, loss: 5332.868, total_reward: 200.0, solved: True
Episode 264, loss: 5602.909, total_reward: 200.0, solved: True
Episode 265, loss: 6068.374, total_reward: 200.0, solved: True
Episode 266, loss: 5536.439, total_reward: 200.0, solved: True
Episode 267, loss: 5833.008, total_reward: 200.0, solved: True
Episode 268, loss: 5312.480, total_reward: 200.0, solved: True
Episode 269, loss: 5739.981, total_reward: 200.0, solved: True
Episode 270, loss: 5424.231, total_reward: 200.0, solved: True
Episode 271, loss: 5749.753, total_reward: 200.0, solved: True
Episode 272, loss: 5756.469, total_reward: 200.0, solved: True
Episode 273, loss: 5702.022, total_reward: 200.0, solved: True
Episode 274, loss: 6330.481, total_reward: 200.0, solved: True
Episode 275, loss: 5447.206, total_reward: 200.0, solved: True
Episode 276, loss: 5358.653, total_reward: 200.0, solved: True
Episode 277, loss: 5422.950, total_reward: 200.0, solved: True
Episode 278, loss: 5323.924, total_reward: 200.0, solved: True
Episode 279, loss: 5249.553, total_reward: 200.0, solved: True
Episode 280, loss: 5378.859, total_reward: 200.0, solved: True
Episode 281, loss: 188.372, total_reward: 33.0, solved: False
Episode 282, loss: 4308.434, total_reward: 181.0, solved: False
Episode 283, loss: 153.266, total_reward: 27.0, solved: False
Episode 284, loss: 5577.193, total_reward: 200.0, solved: True
Episode 285, loss: 2406.915, total_reward: 124.0, solved: False
Episode 286, loss: 5469.402, total_reward: 200.0, solved: True
Episode 287, loss: 5531.514, total_reward: 200.0, solved: True
Episode 288, loss: 1986.345, total_reward: 120.0, solved: False
Episode 289, loss: 4772.051, total_reward: 200.0, solved: True
Episode 290, loss: 5775.995, total_reward: 200.0, solved: True
Episode 291, loss: 5288.857, total_reward: 200.0, solved: True
Episode 292, loss: 2597.551, total_reward: 132.0, solved: False
Episode 293, loss: 4366.313, total_reward: 200.0, solved: True
Episode 294, loss: 4777.329, total_reward: 200.0, solved: True
Episode 295, loss: 4735.208, total_reward: 200.0, solved: True
Episode 296, loss: 2226.885, total_reward: 127.0, solved: False
Episode 297, loss: 2053.160, total_reward: 132.0, solved: False
Episode 298, loss: 1957.086, total_reward: 111.0, solved: False
Episode 299, loss: 1759.859, total_reward: 115.0, solved: False
